AC004803.1	1.286799085
AC004816.1	0.286370361
AC004824.1	0.213044004
AC004832.3	0.884118084
AC004837.2	1.027237997
AC004846.1	0.465502388
AC004846.2	0.408998137
AC004847.1	0.269749393
AC004865.2	0.465966139
AC004870.1	0.631430233
AC004884.1	0.528350535
AC004884.2	0.970236247
AC004889.1	0.525451638
AC004890.1	0.171214822
AC004890.2	0.606117854
AC004893.1	0.723082142
AC004898.1	0.231358761
AC004899.1	1.673045511
AC004906.1	0.229722441
AC004917.1	1.065443658
AC004918.1	0.32220069
AC004938.1	1.161664036
AC004941.2	0.689716793
AC004943.2	0.573859912
AC004951.1	0.641147334
AC004951.2	0.952248016
AC004951.3	1.256602522
AC004967.1	0.287350807
AC004969.1	1.144242801
AC004980.1	0.661181954
AC004980.2	0.198468621
AC004980.3	0.751685087
AC004987.1	0.433195182
AC004987.2	0.273784569
AC004997.1	1.187570391
AC005000.1	0.292382546
AC005002.1	1.082292782
AC005005.1	0.405950803
AC005014.1	0.192480904
AC005019.1	1.035756706
AC005020.1	0.352215114
AC005037.1	0.324027107
AC005041.1	0.586964092
AC005062.1	0.665498266
AC005076.1	0.366123893
AC005077.2	0.364963426
AC005077.4	1.287141661
AC005082.1	1.584397991
AC005083.1	0.271384496
AC005091.1	0.905517577
AC005099.1	0.335159013
AC005102.1	0.852381354
AC005104.1	0.479400791
AC005154.1	0.984906648
AC005154.2	0.424294638
AC005165.2	0.862456671
AC005220.1	0.848730694
AC005224.1	0.376822128
AC005225.1	1.506724767
AC005225.2	0.894282756
AC005225.3	1.184889338
AC005229.1	0.590694919
AC005255.1	0.133411201
AC005300.1	1.009739993
AC005324.3	1.282610878
AC005329.1	0.155456895
AC005351.1	0.454783183
AC005476.1	0.184408827
AC005476.2	0.760832041
AC005480.1	0.300142999
AC005519.1	0.967651467
AC005520.1	2.531621302
AC005520.2	0.56775499
AC005521.1	0.357773504
AC005531.1	0.220828987
AC005534.1	0.748207479
AC005534.2	0.208822588
AC005540.1	0.267099138
AC005586.1	0.767256477
AC005586.2	0.901521587
AC005587.1	0.47543958
AC005606.1	0.175412604
AC005606.2	0.203090184
AC005632.2	0.638552026
AC005674.1	1.084056009
AC005674.2	0.274333258
AC005682.1	0.414415036
AC005696.1	0.473063816
AC005740.1	0.191020523
AC005740.2	0.675258452
AC005822.1	0.109917215
AC005829.1	1.062788096
AC005829.2	0.420074547
AC005832.3	0.458786541
AC005833.1	1.198380057
AC005833.2	1.050090489
AC005837.1	0.450645738
AC005838.1	0.385398706
AC005840.1	0.141733399
AC005840.3	0.897240564
AC005841.1	0.416989476
AC005906.1	0.656933671
AC005912.1	0.133579526
AC005921.2	0.160371465
AC006001.2	3.97064535
AC006001.3	0.184111754
AC006011.1	0.928427439
AC006017.1	0.525072887
AC006026.1	0.120466229
AC006028.1	0.289636977
AC006033.1	0.921499726
AC006042.3	0.535134389
AC006042.4	0.506296612
AC006058.1	0.923447307
AC006064.2	0.114737434
AC006064.3	0.521014805
AC006111.1	0.432214363
AC006111.2	1.937590672
AC006122.1	0.156496145
AC006146.1	0.366656705
AC006160.1	0.784304133
AC006210.2	0.171723884
AC006252.1	0.32059486
AC006254.1	0.443448168
AC006299.1	0.717207371
AC006329.1	0.826370318
AC006357.1	1.077565111
AC006369.1	0.515068148
AC006435.1	0.189911969
AC006435.2	0.500364344
AC006460.1	0.528214103
AC006483.1	1.020789912
AC006504.1	0.679239941
AC006509.1	0.807219828
AC006511.2	0.240453278
AC006518.2	2.926727865
AC006529.1	0.816913042
AC006530.1	0.836674097
AC006538.1	0.510766107
AC006539.1	0.390692265
AC006547.1	0.728731807
AC006547.2	0.366551826
AC006927.1	0.489517666
AC006965.1	0.621133726
AC006970.1	0.476086439
AC006970.2	0.34521895
AC006971.1	0.286879338
AC006978.1	0.276001668
AC007000.1	0.180786217
AC007000.2	1.035775354
AC007036.1	0.48491502
AC007038.1	0.273369155
AC007041.1	0.125774008
AC007066.1	0.219259606
AC007066.2	0.221479841
AC007068.1	0.150239153
AC007098.1	0.337161903
AC007114.1	0.34817906
AC007114.2	0.600176081
AC007160.1	0.561835468
AC007163.1	0.987307223
AC007182.1	0.399995413
AC007182.2	0.186868709
AC007207.1	0.381647553
AC007216.3	0.675301463
AC007216.4	0.863312823
AC007225.1	0.770477189
AC007237.1	1.097752432
AC007238.1	0.111885583
AC007249.1	1.040410616
AC007249.2	0.455265114
AC007256.1	0.553875891
AC007272.1	0.825507792
AC007279.1	0.904699221
AC007283.1	0.24645992
AC007283.2	1.165064578
AC007285.1	0.724125737
AC007285.2	1.050066328
AC007298.1	0.739224916
AC007298.2	0.514332623
AC007314.1	0.676398914
AC007318.1	0.089774195
AC007342.3	0.788031697
AC007342.4	0.75313395
AC007342.5	0.68857148
AC007364.1	0.465559512
AC007365.1	0.552616947
AC007365.2	0.559233624
AC007383.1	0.380664575
AC007383.2	0.221598787
AC007383.3	0.152019746
AC007384.1	0.339167482
AC007386.1	1.02608081
AC007387.1	0.252067805
AC007388.1	0.440323182
AC007395.1	0.411894139
AC007405.1	1.251597869
AC007405.3	1.178364459
AC007406.5	0.160958754
AC007458.1	1.045845573
AC007494.1	1.140214119
AC007537.1	0.207905075
AC007541.1	0.4339051
AC007547.1	0.320644187
AC007551.1	0.989275815
AC007552.1	1.10670476
AC007560.1	0.269451207
AC007566.1	0.323048918
AC007569.1	0.456460481
AC007601.1	1.03041668
AC007608.3	0.29930029
AC007610.1	0.920929112
AC007611.1	0.619942663
AC007613.1	0.424037796
AC007620.2	0.518146246
AC007622.2	0.455131368
AC007637.1	1.144119389
AC007663.1	1.685553856
AC007679.1	0.325676071
AC007683.1	0.196763713
AC007685.1	0.299439728
AC007686.1	0.567319902
AC007688.1	0.145902088
AC007690.1	0.34682283
AC007728.2	0.286561421
AC007731.2	0.128425816
AC007751.1	1.154949913
AC007823.1	0.413848397
AC007849.2	0.137838698
AC007879.3	0.770296565
AC007881.1	0.392152899
AC007899.1	0.317530208
AC007952.1	0.48847725
AC007952.2	0.670194561
AC007952.4	0.606940222
AC007952.5	0.438351804
AC007952.6	0.374561003
AC007969.1	0.163981998
AC008014.1	0.568406219
AC008026.1	0.107148536
AC008026.2	0.732707852
AC008033.1	0.168718255
AC008040.1	0.67280894
AC008040.2	1.579950129
AC008040.3	0.785567438
AC008040.4	1.406194095
AC008066.1	0.958434318
AC008074.2	0.253836833
AC008105.1	0.475796214
AC008105.2	1.067636267
AC008126.1	0.210731705
AC008132.1	1.192369283
AC008147.2	0.841857242
AC008147.3	1.637580862
AC008149.1	0.824727701
AC008155.1	0.333778216
AC008267.1	1.119675435
AC008267.2	0.619978013
AC008280.2	0.966625082
AC008393.1	0.310229319
AC008427.1	0.201982384
AC008429.1	0.583362169
AC008429.2	0.104780552
AC008434.1	1.007998622
AC008438.1	0.444116371
AC008440.2	0.465552919
AC008443.1	0.402415872
AC008443.4	0.428813213
AC008443.5	1.052174458
AC008446.1	0.403189326
AC008467.1	0.45110846
AC008481.1	0.31654296
AC008481.2	0.461577835
AC008494.1	0.531210712
AC008526.1	0.823296647
AC008543.1	0.372723293
AC008549.3	0.428200919
AC008550.1	0.226223442
AC008555.1	1.195700574
AC008562.1	0.650182686
AC008581.1	0.398101424
AC008592.3	0.409053717
AC008610.1	0.907452206
AC008629.1	1.146892625
AC008641.1	0.737646053
AC008663.2	1.083092385
AC008669.1	0.449814722
AC008676.1	0.511451239
AC008676.2	0.700377967
AC008677.1	0.230850633
AC008677.2	0.236228886
AC008691.1	0.667450897
AC008694.2	0.667121276
AC008696.1	0.270690165
AC008740.1	0.608229688
AC008741.1	0.355826206
AC008750.1	0.472491969
AC008750.2	0.345086441
AC008753.1	0.543510502
AC008758.3	0.998862956
AC008764.1	0.820412526
AC008770.1	0.743140122
AC008771.1	0.730645436
AC008781.1	0.536877523
AC008799.1	0.330599304
AC008802.1	0.160159019
AC008813.1	0.152913036
AC008817.1	1.225943897
AC008834.1	0.797269202
AC008840.1	0.630006822
AC008868.1	0.93302679
AC008870.1	0.226248484
AC008870.2	0.54505036
AC008897.1	0.558771149
AC008906.1	0.25856318
AC008914.1	0.319137177
AC008915.2	0.289799516
AC008937.1	0.701961104
AC008937.2	0.860260499
AC008957.1	0.531179307
AC008966.1	0.248185628
AC008969.1	0.375979885
AC009019.1	0.478345893
AC009021.1	0.855919322
AC009021.2	0.476628932
AC009034.1	0.268625124
AC009041.2	2.79054158
AC009053.1	0.210871165
AC009053.2	0.529551241
AC009054.2	0.844151771
AC009060.1	0.299872632
AC009065.1	0.829674452
AC009065.2	1.129169658
AC009065.3	0.425264036
AC009065.4	0.539174247
AC009065.5	1.973428167
AC009065.6	0.440848281
AC009065.7	0.274658655
AC009065.8	0.423442561
AC009075.2	0.498733908
AC009078.1	1.14613979
AC009086.1	1.016264508
AC009087.1	0.414015694
AC009088.1	0.728362051
AC009088.2	0.289263045
AC009088.4	0.875453685
AC009093.1	0.879994298
AC009093.2	0.999220071
AC009093.3	0.66043981
AC009093.4	0.894625731
AC009094.1	0.332205762
AC009095.1	1.002366928
AC009097.1	0.871412262
AC009107.2	0.85357062
AC009108.1	0.525835989
AC009113.1	0.233186116
AC009113.2	0.63309755
AC009119.2	2.375528515
AC009120.1	1.259195452
AC009120.2	0.236346858
AC009120.3	0.628356349
AC009121.1	0.433822053
AC009121.2	0.871449658
AC009123.1	2.780969542
AC009126.1	0.249990811
AC009127.2	0.793469337
AC009133.1	0.149579514
AC009133.2	0.150767689
AC009133.3	0.457155911
AC009137.1	0.552395529
AC009139.2	0.213344688
AC009148.1	0.509884269
AC009163.1	1.162565055
AC009163.3	3.799830894
AC009163.4	1.921774838
AC009185.1	0.94349278
AC009220.1	0.831398433
AC009220.2	0.393053687
AC009226.1	0.800160454
AC009237.3	0.288527416
AC009237.8	0.739563264
AC009244.1	0.170352909
AC009245.1	0.086745898
AC009299.2	1.263625471
AC009299.3	0.612996601
AC009302.1	0.193873412
AC009318.1	0.57909541
AC009319.1	0.819935496
AC009362.1	0.398629428
AC009403.1	0.204695265
AC009404.1	0.389675051
AC009413.1	0.139058972
AC009414.2	1.014577833
AC009474.2	0.434406141
AC009506.1	0.393617096
AC009506.2	0.344185476
AC009509.1	1.868615368
AC009511.1	1.073737729
AC009511.2	0.266376075
AC009517.1	0.441117693
AC009533.1	0.281660338
AC009542.1	0.856970352
AC009630.1	1.213636691
AC009630.2	0.205378545
AC009690.1	2.845942834
AC009690.2	0.142169525
AC009779.2	0.162352179
AC009779.3	1.032818463
AC009812.2	0.743434241
AC009812.3	0.837922626
AC009812.4	0.636955417
AC009902.2	0.889473857
AC009927.1	0.210014477
AC009945.1	0.629740869
AC009948.1	0.176539039
AC009948.2	0.416372576
AC009950.1	0.400247327
AC009961.1	0.908233022
AC009961.3	0.472191286
AC009962.1	0.515780199
AC009963.1	0.533004641
AC009963.3	0.331378792
AC009996.1	1.634771389
AC010132.2	0.296645626
AC010132.3	1.185444301
AC010132.4	1.309105186
AC010149.1	3.755173222
AC010168.2	0.230297291
AC010182.1	0.38953286
AC010186.1	1.044102995
AC010186.2	0.332109004
AC010186.3	0.315328126
AC010200.1	4.646235563
AC010203.1	0.973187718
AC010210.1	0.827611598
AC010226.1	0.210503469
AC010240.1	0.342548309
AC010240.2	0.639223438
AC010245.1	0.218102146
AC010247.1	0.349660358
AC010247.2	0.313039157
AC010260.1	0.740637902
AC010273.1	0.314682843
AC010306.1	0.419538623
AC010319.1	0.337544295
AC010323.1	0.110082578
AC010336.1	0.670402384
AC010342.1	0.39311466
AC010343.1	0.116076084
AC010374.2	0.838888805
AC010385.1	0.593465288
AC010401.1	0.306723391
AC010409.2	1.128472803
AC010442.1	0.673083481
AC010442.2	1.037527369
AC010460.3	0.272605824
AC010468.1	0.114584089
AC010469.1	0.376651701
AC010491.1	0.568732427
AC010531.2	0.962643522
AC010536.1	0.410457008
AC010542.2	0.782316814
AC010542.4	0.965054316
AC010547.1	0.733073765
AC010547.4	1.266914283
AC010624.1	0.70131698
AC010653.1	1.019877474
AC010655.2	0.358009868
AC010677.1	0.459081771
AC010683.1	0.687619236
AC010733.1	0.303713358
AC010768.1	0.621431122
AC010768.3	0.884187518
AC010809.1	0.998457984
AC010809.2	0.980645231
AC010834.1	0.136497274
AC010834.3	0.496069695
AC010878.1	0.155356136
AC010883.1	0.522948972
AC010889.1	1.241198706
AC010894.1	0.509565642
AC010894.2	0.398622002
AC010894.3	1.091872754
AC010900.1	0.723503685
AC010904.1	0.856078442
AC010931.1	0.470975349
AC010970.1	1.628017293
AC010973.2	0.158828625
AC010978.1	0.327519915
AC010980.1	0.316541636
AC011005.1	0.171054286
AC011005.4	1.168847288
AC011092.1	1.23811563
AC011242.1	0.83950447
AC011290.2	0.245131595
AC011330.1	0.315510222
AC011379.1	1.271710284
AC011405.1	1.321943265
AC011447.1	0.387457963
AC011450.1	0.322915891
AC011462.1	0.946589752
AC011468.1	0.500942578
AC011476.1	0.792680067
AC011487.1	0.566970528
AC011495.1	0.125892559
AC011506.1	0.482918958
AC011511.1	0.210188468
AC011603.2	0.131873168
AC011603.3	0.679216785
AC011611.3	0.632441807
AC011611.4	0.954832684
AC011611.5	0.284603698
AC011767.1	1.92217381
AC011773.1	1.09779426
AC011773.4	1.200217819
AC011825.1	0.282693344
AC011890.1	0.672650498
AC011893.1	0.582499533
AC011921.1	0.789439467
AC011933.1	0.19300627
AC011939.1	0.215503616
AC011944.1	0.478848349
AC011978.1	0.251223905
AC011978.2	0.392759487
AC011979.1	0.133487444
AC011997.1	1.812844527
AC012066.1	0.416157287
AC012074.1	1.230379029
AC012085.1	0.122454017
AC012146.1	0.402252117
AC012157.1	0.776886561
AC012158.1	0.941693376
AC012170.1	1.194674415
AC012170.2	0.488266674
AC012173.1	0.268535192
AC012181.1	0.41428352
AC012181.2	0.536839821
AC012182.1	0.679652782
AC012184.1	0.171484344
AC012184.2	0.482304749
AC012184.3	0.319649632
AC012213.2	1.261853043
AC012236.1	0.317836523
AC012308.1	0.877999703
AC012313.1	0.259014459
AC012321.1	0.62712178
AC012354.2	0.330120591
AC012358.1	2.385601032
AC012358.2	0.386410226
AC012358.3	1.048444433
AC012360.1	1.16920385
AC012363.1	0.845335297
AC012368.1	0.382252179
AC012377.1	0.845907658
AC012379.1	0.858042873
AC012414.5	1.887652462
AC012435.1	0.185588409
AC012441.1	0.317496606
AC012441.2	0.301272643
AC012442.1	1.463414656
AC012464.2	1.113685298
AC012485.1	0.220522544
AC012493.1	0.31764637
AC012498.1	0.735322294
AC012507.1	0.371852228
AC012507.2	1.242539938
AC012512.1	0.501165568
AC012513.2	0.830698413
AC012519.1	1.027126806
AC012555.1	0.725699973
AC012615.1	0.202492741
AC012618.1	0.345409378
AC012618.2	0.456807535
AC012618.3	0.877452669
AC012640.2	0.282490123
AC012645.1	0.607154015
AC012645.3	0.302567302
AC012651.1	0.705188362
AC012676.1	0.546888722
AC013264.1	0.713037163
AC013268.3	1.256809305
AC013270.1	0.66483632
AC013355.1	0.325071666
AC013356.1	0.275768496
AC013356.2	0.453354875
AC013444.1	1.463735242
AC013452.2	0.95046628
AC013470.3	0.139012973
AC013474.1	1.116628682
AC013489.1	0.619900198
AC013643.2	0.39746274
AC013726.1	0.621018809
AC015689.2	0.388974772
AC015712.2	0.414740353
AC015720.2	0.425783894
AC015795.1	0.823754203
AC015818.2	1.112847599
AC015871.1	0.208618986
AC015909.3	0.970266973
AC015911.1	0.927311503
AC015912.1	0.183691402
AC015969.1	0.795950332
AC015971.1	0.249209119
AC015977.1	0.890231769
AC016026.1	0.694324452
AC016027.1	0.524077595
AC016027.4	0.873934786
AC016065.1	0.334782111
AC016065.2	0.621986611
AC016304.1	0.468132487
AC016526.2	1.531262405
AC016546.1	0.284679725
AC016571.1	1.883991245
AC016597.1	0.646344316
AC016683.1	0.414877036
AC016687.1	0.285887766
AC016691.1	0.799550344
AC016700.1	0.217681768
AC016700.2	0.192806043
AC016708.1	0.979184796
AC016712.1	0.135849343
AC016716.1	0.158339361
AC016722.2	0.355068276
AC016723.1	0.896804721
AC016734.1	0.140574921
AC016739.1	0.131922518
AC016745.1	0.675677727
AC016747.1	0.28833812
AC016757.1	1.142317768
AC016769.2	0.216210613
AC016772.1	0.911393268
AC016876.1	0.318488086
AC016877.2	1.287393296
AC016894.1	0.787380561
AC016907.2	1.892101928
AC016925.1	1.008724229
AC016949.1	0.830346418
AC017002.1	1.737045977
AC017002.3	1.170773515
AC017007.2	0.654405631
AC017007.3	0.526818007
AC017013.1	0.395516728
AC017071.1	0.587196979
AC017074.1	1.007626756
AC017081.1	0.412692322
AC017099.1	1.055816622
AC017100.1	0.226746658
AC017101.1	0.873485519
AC017104.1	0.313085906
AC017116.1	1.141933705
AC018362.1	0.133600962
AC018362.2	0.164410124
AC018410.2	0.589330667
AC018450.1	0.846775361
AC018462.1	0.470673408
AC018463.1	0.119734845
AC018475.1	0.11491713
AC018523.1	0.400882519
AC018552.1	1.140816479
AC018554.2	0.242630199
AC018557.1	0.125157359
AC018616.1	1.115352292
AC018634.1	1.276968348
AC018635.1	0.198252508
AC018638.2	0.255320059
AC018638.4	0.220922315
AC018638.5	0.229132803
AC018639.1	0.397712216
AC018644.1	1.001396815
AC018647.1	1.436108947
AC018653.3	0.338690654
AC018682.1	0.560645155
AC018695.1	0.586106753
AC018735.1	0.29876326
AC018738.1	0.247827769
AC018797.1	0.435035122
AC018797.2	0.35349371
AC018797.3	0.393335199
AC018804.1	0.512317732
AC018816.1	1.104284724
AC018845.3	0.646619334
AC018868.1	0.155617272
AC018868.2	0.623553417
AC018904.1	0.429521673
AC018992.1	0.374663166
AC019080.1	0.660803903
AC019097.1	0.132967919
AC019129.1	0.211590451
AC019178.2	0.766091129
AC019181.1	0.63935961
AC019205.1	0.224933549
AC019294.2	0.679129714
AC019294.3	0.928426931
AC019322.1	1.453951283
AC020549.1	0.585450881
AC020571.1	1.537998755
AC020594.1	0.963456912
AC020612.1	0.453538863
AC020612.3	1.03729986
AC020633.1	0.204555252
AC020651.1	0.48188464
AC020658.1	0.178261984
AC020658.2	0.178214114
AC020658.3	0.67882297
AC020659.1	0.93730867
AC020659.2	0.308507698
AC020688.1	0.161418062
AC020893.1	0.362490779
AC020893.2	0.489161131
AC020898.1	0.125309083
AC020899.1	0.185402436
AC020909.1	0.309853213
AC020917.1	0.481313008
AC020978.5	0.316179273
AC020978.6	0.987414251
AC020978.7	1.217503951
AC020983.1	0.308985386
AC021016.1	0.234029535
AC021016.2	0.350615348
AC021028.1	0.557550594
AC021054.1	0.225715098
AC021074.1	0.162222828
AC021078.1	0.173402602
AC021086.1	0.822037314
AC021087.1	0.121326982
AC021087.2	0.293572094
AC021087.3	0.866776194
AC021092.1	0.24146202
AC021106.1	0.338412173
AC021106.2	0.997358868
AC021148.1	0.246570728
AC021188.1	0.374382034
AC021224.1	0.08895494
AC021231.2	0.199871569
AC021483.2	1.061330577
AC021660.2	0.871516077
AC021678.2	0.284311278
AC021723.1	0.511510142
AC021733.2	0.762462964
AC021739.2	0.23304802
AC021739.4	0.371814351
AC021755.2	0.934397966
AC022007.1	0.358819962
AC022018.1	0.266802918
AC022075.1	0.912834722
AC022087.1	0.688133137
AC022113.1	0.848912913
AC022137.2	0.642724358
AC022148.1	0.795810525
AC022165.1	1.061345928
AC022167.1	0.683496779
AC022167.2	1.267845611
AC022167.3	0.83785241
AC022182.1	0.642583822
AC022182.2	0.643125582
AC022182.3	0.124825929
AC022201.2	1.118475088
AC022210.1	0.139237256
AC022217.1	0.387969445
AC022217.2	0.523741404
AC022296.1	0.698149068
AC022296.2	1.129249881
AC022306.1	0.473119181
AC022364.1	0.696102155
AC022395.1	0.727876515
AC022400.1	0.738912277
AC022400.3	0.579227435
AC022415.1	0.613178781
AC022447.4	0.525965353
AC022483.1	0.129410797
AC022494.1	0.198546786
AC022509.1	0.723175633
AC022509.2	1.388273223
AC022509.3	0.983355321
AC022730.1	0.603381754
AC022748.1	0.461714968
AC022784.5	0.499444163
AC022795.1	0.873404471
AC022819.1	1.268992711
AC022826.2	0.733596425
AC022868.1	0.220176008
AC022893.1	0.437880239
AC022905.1	0.928248247
AC022968.1	0.109312437
AC022973.4	0.952792129
AC023024.1	0.886835521
AC023043.1	0.428996517
AC023050.4	0.705296377
AC023055.1	1.369826627
AC023154.1	1.340251253
AC023157.1	0.599373844
AC023157.2	0.569457421
AC023161.2	0.195615246
AC023194.2	1.017960046
AC023232.1	0.309111466
AC023310.1	0.495879128
AC023310.2	0.17308556
AC023355.1	0.422427242
AC023424.1	1.200315983
AC023424.2	0.34802181
AC023509.1	6.157000748
AC023509.2	0.156539212
AC023510.1	0.479002113
AC023512.1	0.170298571
AC023538.1	0.299653398
AC023590.1	0.837033569
AC023632.2	0.412666077
AC023644.1	0.854384622
AC023794.3	0.504361726
AC023794.5	1.204294948
AC023813.2	0.986317777
AC023813.3	1.286025758
AC023830.1	0.967033455
AC023886.1	0.539860667
AC023886.2	0.113693413
AC023906.1	0.167167675
AC023906.3	0.238099508
AC023906.4	1.133869275
AC023906.5	0.685447342
AC023908.3	0.285951153
AC023946.1	0.096432866
AC023968.1	0.860152512
AC023968.2	0.177573442
AC024145.1	1.094079438
AC024270.1	0.344602055
AC024270.3	1.103576787
AC024293.1	0.115955201
AC024361.1	1.205271178
AC024361.2	1.147951591
AC024361.3	1.228182346
AC024405.1	0.380337792
AC024451.1	0.724947116
AC024451.2	0.23980757
AC024451.3	0.380963208
AC024560.1	0.998706722
AC024560.2	0.125446682
AC024568.1	0.898047482
AC024587.1	0.135566173
AC024587.2	4.024260266
AC024896.1	0.341227735
AC024937.2	0.128509243
AC024940.1	1.050469824
AC024940.2	0.124542722
AC024995.1	0.805173619
AC025031.1	0.808002878
AC025034.1	0.552883561
AC025040.2	0.417545551
AC025043.1	0.420219839
AC025062.1	0.198554273
AC025161.1	0.168929384
AC025162.1	0.359890683
AC025164.1	0.34175178
AC025165.1	0.502569926
AC025165.2	0.141138274
AC025165.3	1.878971756
AC025171.1	0.303273383
AC025171.2	0.389639577
AC025171.3	0.758464052
AC025176.1	0.646611573
AC025178.1	0.665606298
AC025181.1	0.326789228
AC025186.1	1.250788964
AC025257.1	0.147569336
AC025259.1	0.138981295
AC025259.2	0.718860915
AC025259.3	0.482264538
AC025265.1	0.711365177
AC025283.1	0.702620169
AC025283.2	0.567388476
AC025423.2	0.582724785
AC025423.4	0.382708131
AC025442.1	0.358407099
AC025458.1	1.01667664
AC025459.1	0.362055705
AC025470.1	0.707761381
AC025518.1	0.767846088
AC025538.1	0.177227006
AC025569.1	1.77377578
AC025574.1	0.513856332
AC025594.1	1.135031782
AC025647.1	1.164536235
AC025750.2	0.220813537
AC025884.1	0.425373444
AC025917.1	0.365794589
AC026111.1	0.31278376
AC026150.1	0.862583124
AC026150.2	1.341452185
AC026191.1	0.960028914
AC026202.2	0.313838108
AC026250.1	0.457830225
AC026271.1	0.08856895
AC026310.2	0.595180518
AC026316.1	0.356876678
AC026333.3	0.775064028
AC026347.1	0.543528242
AC026348.1	0.769554925
AC026362.1	0.678893156
AC026369.3	2.155541947
AC026403.1	0.126925957
AC026410.1	0.349876236
AC026412.1	0.287109502
AC026412.2	0.148032447
AC026436.1	0.635452222
AC026462.1	0.144203415
AC026464.3	0.89836196
AC026464.4	0.463397111
AC026471.1	0.165444496
AC026471.2	0.584799532
AC026471.4	0.495603282
AC026688.1	0.19721468
AC026700.1	0.165525068
AC026785.2	0.193747591
AC026786.1	2.215927993
